"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/loss_epoch","denim-frost-166 - train/loss_epoch__MIN","denim-frost-166 - train/loss_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/loss_epoch","gallant-sun-165 - train/loss_epoch__MIN","gallant-sun-165 - train/loss_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/loss_epoch","warm-elevator-164 - train/loss_epoch__MIN","warm-elevator-164 - train/loss_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/loss_epoch","fresh-darkness-163 - train/loss_epoch__MIN","fresh-darkness-163 - train/loss_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/loss_epoch","whole-eon-162 - train/loss_epoch__MIN","whole-eon-162 - train/loss_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/loss_epoch","treasured-bush-159 - train/loss_epoch__MIN","treasured-bush-159 - train/loss_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/loss_epoch","trim-water-158 - train/loss_epoch__MIN","trim-water-158 - train/loss_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/loss_epoch","rose-fog-156 - train/loss_epoch__MIN","rose-fog-156 - train/loss_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/loss_epoch","kind-durian-155 - train/loss_epoch__MIN","kind-durian-155 - train/loss_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/loss_epoch","distinctive-disco-153 - train/loss_epoch__MIN","distinctive-disco-153 - train/loss_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/loss_epoch","crisp-field-152 - train/loss_epoch__MIN","crisp-field-152 - train/loss_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/loss_epoch","stoic-jazz-100 - train/loss_epoch__MIN","stoic-jazz-100 - train/loss_epoch__MAX"
"215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17321","17321","17321","0.8934440016746521","0.8934440016746521","0.8934440016746521","","","","","","","","","","","","","","","","","","","","","","","",""
"216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17401","17401","17401","0.8873038291931152","0.8873038291931152","0.8873038291931152","","","","","","","","","","","","","","","","","","","","","","","",""
"217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17481","17481","17481","0.8881624937057495","0.8881624937057495","0.8881624937057495","","","","","","","","","","","","","","","","","","","","","","","",""
"218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17561","17561","17561","0.881380558013916","0.881380558013916","0.881380558013916","","","","","","","","","","","","","","","","","","","","","","","",""
"219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17643","17643","17643","0.8804577589035034","0.8804577589035034","0.8804577589035034","","","","","","","","","","","","","","","","","","","","","","","",""
"220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17723","17723","17723","0.8809958100318909","0.8809958100318909","0.8809958100318909","","","","","","","","","","","","","","","","","","","","","","","",""
"221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17803","17803","17803","0.8740463852882385","0.8740463852882385","0.8740463852882385","","","","","","","","","","","","","","","","","","","","","","","",""
"222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17883","17883","17883","0.8719531297683716","0.8719531297683716","0.8719531297683716","","","","","","","","","","","","","","","","","","","","","","","",""
"223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17963","17963","17963","0.8764232993125916","0.8764232993125916","0.8764232993125916","","","","","","","","","","","","","","","","","","","","","","","",""
"224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18043","18043","18043","0.8688846826553345","0.8688846826553345","0.8688846826553345","","","","","","","","","","","","","","","","","","","","","","","",""
"225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18123","18123","18123","0.8720296025276184","0.8720296025276184","0.8720296025276184","","","","","","","","","","","","","","","","","","","","","","","",""
"226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18203","18203","18203","0.8706135749816895","0.8706135749816895","0.8706135749816895","","","","","","","","","","","","","","","","","","","","","","","",""
"227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18283","18283","18283","0.8682869672775269","0.8682869672775269","0.8682869672775269","","","","","","","","","","","","","","","","","","","","","","","",""
"228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18363","18363","18363","0.8634843230247498","0.8634843230247498","0.8634843230247498","","","","","","","","","","","","","","","","","","","","","","","",""
"229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18445","18445","18445","0.8627583384513855","0.8627583384513855","0.8627583384513855","","","","","","","","","","","","","","","","","","","","","","","",""
"230","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18525","18525","18525","0.861032247543335","0.861032247543335","0.861032247543335","","","","","","","","","","","","","","","","","","","","","","","",""
"231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18605","18605","18605","0.8635770082473755","0.8635770082473755","0.8635770082473755","","","","","","","","","","","","","","","","","","","","","","","",""
"232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18685","18685","18685","0.8575605750083923","0.8575605750083923","0.8575605750083923","","","","","","","","","","","","","","","","","","","","","","","",""
"233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18765","18765","18765","0.8526899218559265","0.8526899218559265","0.8526899218559265","","","","","","","","","","","","","","","","","","","","","","","",""
"234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18845","18845","18845","0.8538452386856079","0.8538452386856079","0.8538452386856079","","","","","","","","","","","","","","","","","","","","","","","",""
"235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18925","18925","18925","0.8514568209648132","0.8514568209648132","0.8514568209648132","","","","","","","","","","","","","","","","","","","","","","","",""
"236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19005","19005","19005","0.8517862558364868","0.8517862558364868","0.8517862558364868","","","","","","","","","","","","","","","","","","","","","","","",""
"237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19085","19085","19085","0.8562370538711548","0.8562370538711548","0.8562370538711548","","","","","","","","","","","","","","","","","","","","","","","",""
"238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19165","19165","19165","0.8541608452796936","0.8541608452796936","0.8541608452796936","","","","","","","","","","","","","","","","","","","","","","","",""
"239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19247","19247","19247","0.840362548828125","0.840362548828125","0.840362548828125","","","","","","","","","","","","","","","","","","","","","","","",""
"240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19327","19327","19327","0.8381883502006531","0.8381883502006531","0.8381883502006531","","","","","","","","","","","","","","","","","","","","","","","",""
"241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19407","19407","19407","0.8510626554489136","0.8510626554489136","0.8510626554489136","","","","","","","","","","","","","","","","","","","","","","","",""
"242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19487","19487","19487","0.8529752492904663","0.8529752492904663","0.8529752492904663","","","","","","","","","","","","","","","","","","","","","","","",""
"243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19567","19567","19567","0.8414011001586914","0.8414011001586914","0.8414011001586914","","","","","","","","","","","","","","","","","","","","","","","",""
"244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19647","19647","19647","0.8372377157211304","0.8372377157211304","0.8372377157211304","","","","","","","","","","","","","","","","","","","","","","","",""
"245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19727","19727","19727","0.8426221609115601","0.8426221609115601","0.8426221609115601","","","","","","","","","","","","","","","","","","","","","","","",""
"246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19807","19807","19807","0.8412539958953857","0.8412539958953857","0.8412539958953857","","","","","","","","","","","","","","","","","","","","","","","",""
"247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19887","19887","19887","0.8355571627616882","0.8355571627616882","0.8355571627616882","","","","","","","","","","","","","","","","","","","","","","","",""
"248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19967","19967","19967","0.8334572911262512","0.8334572911262512","0.8334572911262512","","","","","","","","","","","","","","","","","","","","","","","",""
"249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20049","20049","20049","0.8284643888473511","0.8284643888473511","0.8284643888473511","","","","","","","","","","","","","","","","","","","","","","","",""
"250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20129","20129","20129","0.8259069323539734","0.8259069323539734","0.8259069323539734","","","","","","","","","","","","","","","","","","","","","","","",""
"251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20209","20209","20209","0.8233773708343506","0.8233773708343506","0.8233773708343506","","","","","","","","","","","","","","","","","","","","","","","",""
"252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20289","20289","20289","0.8253018260002136","0.8253018260002136","0.8253018260002136","","","","","","","","","","","","","","","","","","","","","","","",""
"253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20369","20369","20369","0.822030246257782","0.822030246257782","0.822030246257782","","","","","","","","","","","","","","","","","","","","","","","",""
"254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20449","20449","20449","0.8187621831893921","0.8187621831893921","0.8187621831893921","","","","","","","","","","","","","","","","","","","","","","","",""
"255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20529","20529","20529","0.8185471892356873","0.8185471892356873","0.8185471892356873","","","","","","","","","","","","","","","","","","","","","","","",""
"256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20609","20609","20609","0.8218055963516235","0.8218055963516235","0.8218055963516235","","","","","","","","","","","","","","","","","","","","","","","",""
"257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20689","20689","20689","0.8175323605537415","0.8175323605537415","0.8175323605537415","","","","","","","","","","","","","","","","","","","","","","","",""
"258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20769","20769","20769","0.8100656867027283","0.8100656867027283","0.8100656867027283","","","","","","","","","","","","","","","","","","","","","","","",""
"259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20851","20851","20851","0.8120779395103455","0.8120779395103455","0.8120779395103455","","","","","","","","","","","","","","","","","","","","","","","",""
"260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20931","20931","20931","0.8086219429969788","0.8086219429969788","0.8086219429969788","","","","","","","","","","","","","","","","","","","","","","","",""
"261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21011","21011","21011","0.8041790723800659","0.8041790723800659","0.8041790723800659","","","","","","","","","","","","","","","","","","","","","","","",""
"262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21091","21091","21091","0.8105900287628174","0.8105900287628174","0.8105900287628174","","","","","","","","","","","","","","","","","","","","","","","",""
"263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21171","21171","21171","0.7973829507827759","0.7973829507827759","0.7973829507827759","","","","","","","","","","","","","","","","","","","","","","","",""
"264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21251","21251","21251","0.8020386695861816","0.8020386695861816","0.8020386695861816","","","","","","","","","","","","","","","","","","","","","","","",""
"265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21331","21331","21331","0.8010160326957703","0.8010160326957703","0.8010160326957703","","","","","","","","","","","","","","","","","","","","","","","",""
"266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21411","21411","21411","0.795586884021759","0.795586884021759","0.795586884021759","","","","","","","","","","","","","","","","","","","","","","","",""
"267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21491","21491","21491","0.7956885099411011","0.7956885099411011","0.7956885099411011","","","","","","","","","","","","","","","","","","","","","","","",""
"268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21571","21571","21571","0.7951784133911133","0.7951784133911133","0.7951784133911133","","","","","","","","","","","","","","","","","","","","","","","",""
"269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21653","21653","21653","0.7908775210380554","0.7908775210380554","0.7908775210380554","","","","","","","","","","","","","","","","","","","","","","","",""
"270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21733","21733","21733","0.788105845451355","0.788105845451355","0.788105845451355","","","","","","","","","","","","","","","","","","","","","","","",""
"271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21813","21813","21813","0.7841424345970154","0.7841424345970154","0.7841424345970154","","","","","","","","","","","","","","","","","","","","","","","",""
"272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21893","21893","21893","0.7861661911010742","0.7861661911010742","0.7861661911010742","","","","","","","","","","","","","","","","","","","","","","","",""
"273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21973","21973","21973","0.7798475623130798","0.7798475623130798","0.7798475623130798","","","","","","","","","","","","","","","","","","","","","","","",""
"274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22053","22053","22053","0.7857838869094849","0.7857838869094849","0.7857838869094849","","","","","","","","","","","","","","","","","","","","","","","",""
"275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22133","22133","22133","0.7828089594841003","0.7828089594841003","0.7828089594841003","","","","","","","","","","","","","","","","","","","","","","","",""
"276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22213","22213","22213","0.7727963328361511","0.7727963328361511","0.7727963328361511","","","","","","","","","","","","","","","","","","","","","","","",""
"277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22293","22293","22293","0.7689167857170105","0.7689167857170105","0.7689167857170105","","","","","","","","","","","","","","","","","","","","","","","",""
"278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22373","22373","22373","0.7735589742660522","0.7735589742660522","0.7735589742660522","","","","","","","","","","","","","","","","","","","","","","","",""
"279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22455","22455","22455","0.7748663425445557","0.7748663425445557","0.7748663425445557","","","","","","","","","","","","","","","","","","","","","","","",""
"280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22535","22535","22535","0.7662920951843262","0.7662920951843262","0.7662920951843262","","","","","","","","","","","","","","","","","","","","","","","",""
"281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22615","22615","22615","0.7642142176628113","0.7642142176628113","0.7642142176628113","","","","","","","","","","","","","","","","","","","","","","","",""
"282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22695","22695","22695","0.7632492184638977","0.7632492184638977","0.7632492184638977","","","","","","","","","","","","","","","","","","","","","","","",""
"283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22775","22775","22775","0.7570415139198303","0.7570415139198303","0.7570415139198303","","","","","","","","","","","","","","","","","","","","","","","",""
"284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22855","22855","22855","0.7549585103988647","0.7549585103988647","0.7549585103988647","","","","","","","","","","","","","","","","","","","","","","","",""
"285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22935","22935","22935","0.755462646484375","0.755462646484375","0.755462646484375","","","","","","","","","","","","","","","","","","","","","","","",""
"286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23015","23015","23015","0.7497646808624268","0.7497646808624268","0.7497646808624268","","","","","","","","","","","","","","","","","","","","","","","",""
"287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23095","23095","23095","0.7574676275253296","0.7574676275253296","0.7574676275253296","","","","","","","","","","","","","","","","","","","","","","","",""
"288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23175","23175","23175","0.7539860010147095","0.7539860010147095","0.7539860010147095","","","","","","","","","","","","","","","","","","","","","","","",""
"289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23257","23257","23257","0.7489132285118103","0.7489132285118103","0.7489132285118103","","","","","","","","","","","","","","","","","","","","","","","",""
"290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23337","23337","23337","0.7451651692390442","0.7451651692390442","0.7451651692390442","","","","","","","","","","","","","","","","","","","","","","","",""
"291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23417","23417","23417","0.7394065856933594","0.7394065856933594","0.7394065856933594","","","","","","","","","","","","","","","","","","","","","","","",""
"292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23497","23497","23497","0.7378461956977844","0.7378461956977844","0.7378461956977844","","","","","","","","","","","","","","","","","","","","","","","",""
"293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23577","23577","23577","0.7451960444450378","0.7451960444450378","0.7451960444450378","","","","","","","","","","","","","","","","","","","","","","","",""
"294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23657","23657","23657","0.7384485006332397","0.7384485006332397","0.7384485006332397","","","","","","","","","","","","","","","","","","","","","","","",""
"295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23737","23737","23737","0.740407407283783","0.740407407283783","0.740407407283783","","","","","","","","","","","","","","","","","","","","","","","",""
"296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23817","23817","23817","0.742820143699646","0.742820143699646","0.742820143699646","","","","","","","","","","","","","","","","","","","","","","","",""
"297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23897","23897","23897","0.7283456325531006","0.7283456325531006","0.7283456325531006","","","","","","","","","","","","","","","","","","","","","","","",""
"298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23977","23977","23977","0.7293351292610168","0.7293351292610168","0.7293351292610168","","","","","","","","","","","","","","","","","","","","","","","",""
"299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24059","24059","24059","0.7336782813072205","0.7336782813072205","0.7336782813072205","","","","","","","","","","","","","","","","","","","","","","","",""
"300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24139","24139","24139","0.7211964726448059","0.7211964726448059","0.7211964726448059","","","","","","","","","","","","","","","","","","","","","","","",""
"301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24219","24219","24219","0.7208167314529419","0.7208167314529419","0.7208167314529419","","","","","","","","","","","","","","","","","","","","","","","",""
"302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24299","24299","24299","0.7203402519226074","0.7203402519226074","0.7203402519226074","","","","","","","","","","","","","","","","","","","","","","","",""
"303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24379","24379","24379","0.7177085280418396","0.7177085280418396","0.7177085280418396","","","","","","","","","","","","","","","","","","","","","","","",""
"304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24459","24459","24459","0.7147094011306763","0.7147094011306763","0.7147094011306763","","","","","","","","","","","","","","","","","","","","","","","",""
"305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24539","24539","24539","0.7148686051368713","0.7148686051368713","0.7148686051368713","","","","","","","","","","","","","","","","","","","","","","","",""
"306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24619","24619","24619","0.7090137004852295","0.7090137004852295","0.7090137004852295","","","","","","","","","","","","","","","","","","","","","","","",""
"307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24699","24699","24699","0.7065576314926147","0.7065576314926147","0.7065576314926147","","","","","","","","","","","","","","","","","","","","","","","",""
"308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24779","24779","24779","0.7017996907234192","0.7017996907234192","0.7017996907234192","","","","","","","","","","","","","","","","","","","","","","","",""
"309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24861","24861","24861","0.7026872634887695","0.7026872634887695","0.7026872634887695","","","","","","","","","","","","","","","","","","","","","","","",""
"310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24941","24941","24941","0.6996661424636841","0.6996661424636841","0.6996661424636841","","","","","","","","","","","","","","","","","","","","","","","",""
"311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25021","25021","25021","0.6943210363388062","0.6943210363388062","0.6943210363388062","","","","","","","","","","","","","","","","","","","","","","","",""
"312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25101","25101","25101","0.6882429122924805","0.6882429122924805","0.6882429122924805","","","","","","","","","","","","","","","","","","","","","","","",""
"313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25181","25181","25181","0.6937337517738342","0.6937337517738342","0.6937337517738342","","","","","","","","","","","","","","","","","","","","","","","",""
"314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25261","25261","25261","0.6904528141021729","0.6904528141021729","0.6904528141021729","","","","","","","","","","","","","","","","","","","","","","","",""
"315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25341","25341","25341","0.6837308406829834","0.6837308406829834","0.6837308406829834","","","","","","","","","","","","","","","","","","","","","","","",""
"316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25421","25421","25421","0.6823241114616394","0.6823241114616394","0.6823241114616394","","","","","","","","","","","","","","","","","","","","","","","",""
"317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25501","25501","25501","0.6804447770118713","0.6804447770118713","0.6804447770118713","","","","","","","","","","","","","","","","","","","","","","","",""
"318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25581","25581","25581","0.6775615811347961","0.6775615811347961","0.6775615811347961","","","","","","","","","","","","","","","","","","","","","","","",""
"319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25663","25663","25663","0.6768141984939575","0.6768141984939575","0.6768141984939575","","","","","","","","","","","","","","","","","","","","","","","",""
"320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25743","25743","25743","0.6710625886917114","0.6710625886917114","0.6710625886917114","","","","","","","","","","","","","","","","","","","","","","","",""
"321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25823","25823","25823","0.6736937761306763","0.6736937761306763","0.6736937761306763","","","","","","","","","","","","","","","","","","","","","","","",""
"322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25903","25903","25903","0.6707038283348083","0.6707038283348083","0.6707038283348083","","","","","","","","","","","","","","","","","","","","","","","",""
"323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25983","25983","25983","0.6694703102111816","0.6694703102111816","0.6694703102111816","","","","","","","","","","","","","","","","","","","","","","","",""
"324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26063","26063","26063","0.6600459218025208","0.6600459218025208","0.6600459218025208","","","","","","","","","","","","","","","","","","","","","","","",""
"325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26143","26143","26143","0.6594242453575134","0.6594242453575134","0.6594242453575134","","","","","","","","","","","","","","","","","","","","","","","",""
"326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26223","26223","26223","0.658360481262207","0.658360481262207","0.658360481262207","","","","","","","","","","","","","","","","","","","","","","","",""
"327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26303","26303","26303","0.6472633481025696","0.6472633481025696","0.6472633481025696","","","","","","","","","","","","","","","","","","","","","","","",""
"328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26383","26383","26383","0.6564933061599731","0.6564933061599731","0.6564933061599731","","","","","","","","","","","","","","","","","","","","","","","",""
"329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26465","26465","26465","0.6491047143936157","0.6491047143936157","0.6491047143936157","","","","","","","","","","","","","","","","","","","","","","","",""
"330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26545","26545","26545","0.6523511409759521","0.6523511409759521","0.6523511409759521","","","","","","","","","","","","","","","","","","","","","","","",""
"331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26625","26625","26625","0.6421226263046265","0.6421226263046265","0.6421226263046265","","","","","","","","","","","","","","","","","","","","","","","",""
"332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26705","26705","26705","0.6484425067901611","0.6484425067901611","0.6484425067901611","","","","","","","","","","","","","","","","","","","","","","","",""
"333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26785","26785","26785","0.6383558511734009","0.6383558511734009","0.6383558511734009","","","","","","","","","","","","","","","","","","","","","","","",""
