"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/accuracy_epoch","denim-frost-166 - train/accuracy_epoch__MIN","denim-frost-166 - train/accuracy_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/accuracy_epoch","gallant-sun-165 - train/accuracy_epoch__MIN","gallant-sun-165 - train/accuracy_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/accuracy_epoch","warm-elevator-164 - train/accuracy_epoch__MIN","warm-elevator-164 - train/accuracy_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/accuracy_epoch","fresh-darkness-163 - train/accuracy_epoch__MIN","fresh-darkness-163 - train/accuracy_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/accuracy_epoch","whole-eon-162 - train/accuracy_epoch__MIN","whole-eon-162 - train/accuracy_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/accuracy_epoch","treasured-bush-159 - train/accuracy_epoch__MIN","treasured-bush-159 - train/accuracy_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/accuracy_epoch","trim-water-158 - train/accuracy_epoch__MIN","trim-water-158 - train/accuracy_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/accuracy_epoch","rose-fog-156 - train/accuracy_epoch__MIN","rose-fog-156 - train/accuracy_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/accuracy_epoch","kind-durian-155 - train/accuracy_epoch__MIN","kind-durian-155 - train/accuracy_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/accuracy_epoch","distinctive-disco-153 - train/accuracy_epoch__MIN","distinctive-disco-153 - train/accuracy_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/accuracy_epoch","crisp-field-152 - train/accuracy_epoch__MIN","crisp-field-152 - train/accuracy_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/accuracy_epoch","stoic-jazz-100 - train/accuracy_epoch__MIN","stoic-jazz-100 - train/accuracy_epoch__MAX"
"237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19085","19085","19085","0.6985599994659424","0.6985599994659424","0.6985599994659424","","","","","","","","","","","","","","","","","","","","","","","",""
"238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19165","19165","19165","0.7046200037002563","0.7046200037002563","0.7046200037002563","","","","","","","","","","","","","","","","","","","","","","","",""
"239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19247","19247","19247","0.7074400186538696","0.7074400186538696","0.7074400186538696","","","","","","","","","","","","","","","","","","","","","","","",""
"240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19327","19327","19327","0.7068799734115601","0.7068799734115601","0.7068799734115601","","","","","","","","","","","","","","","","","","","","","","","",""
"241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19407","19407","19407","0.7012199759483337","0.7012199759483337","0.7012199759483337","","","","","","","","","","","","","","","","","","","","","","","",""
"242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19487","19487","19487","0.7024199962615967","0.7024199962615967","0.7024199962615967","","","","","","","","","","","","","","","","","","","","","","","",""
"243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19567","19567","19567","0.70660001039505","0.70660001039505","0.70660001039505","","","","","","","","","","","","","","","","","","","","","","","",""
"244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19647","19647","19647","0.7081599831581116","0.7081599831581116","0.7081599831581116","","","","","","","","","","","","","","","","","","","","","","","",""
"245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19727","19727","19727","0.7056199908256531","0.7056199908256531","0.7056199908256531","","","","","","","","","","","","","","","","","","","","","","","",""
"246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19807","19807","19807","0.7071599960327148","0.7071599960327148","0.7071599960327148","","","","","","","","","","","","","","","","","","","","","","","",""
"247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19887","19887","19887","0.7071800231933594","0.7071800231933594","0.7071800231933594","","","","","","","","","","","","","","","","","","","","","","","",""
"248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19967","19967","19967","0.7103400230407715","0.7103400230407715","0.7103400230407715","","","","","","","","","","","","","","","","","","","","","","","",""
"249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20049","20049","20049","0.7085400223731995","0.7085400223731995","0.7085400223731995","","","","","","","","","","","","","","","","","","","","","","","",""
"250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20129","20129","20129","0.7124199867248535","0.7124199867248535","0.7124199867248535","","","","","","","","","","","","","","","","","","","","","","","",""
"251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20209","20209","20209","0.7135199904441833","0.7135199904441833","0.7135199904441833","","","","","","","","","","","","","","","","","","","","","","","",""
"252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20289","20289","20289","0.7106199860572815","0.7106199860572815","0.7106199860572815","","","","","","","","","","","","","","","","","","","","","","","",""
"253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20369","20369","20369","0.7138800024986267","0.7138800024986267","0.7138800024986267","","","","","","","","","","","","","","","","","","","","","","","",""
"254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20449","20449","20449","0.712939977645874","0.712939977645874","0.712939977645874","","","","","","","","","","","","","","","","","","","","","","","",""
"255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20529","20529","20529","0.7128000259399414","0.7128000259399414","0.7128000259399414","","","","","","","","","","","","","","","","","","","","","","","",""
"256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20609","20609","20609","0.7132200002670288","0.7132200002670288","0.7132200002670288","","","","","","","","","","","","","","","","","","","","","","","",""
"257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20689","20689","20689","0.7154800295829773","0.7154800295829773","0.7154800295829773","","","","","","","","","","","","","","","","","","","","","","","",""
"258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20769","20769","20769","0.7146599888801575","0.7146599888801575","0.7146599888801575","","","","","","","","","","","","","","","","","","","","","","","",""
"259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20851","20851","20851","0.7171599864959717","0.7171599864959717","0.7171599864959717","","","","","","","","","","","","","","","","","","","","","","","",""
"260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20931","20931","20931","0.7168200016021729","0.7168200016021729","0.7168200016021729","","","","","","","","","","","","","","","","","","","","","","","",""
"261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21011","21011","21011","0.7182599902153015","0.7182599902153015","0.7182599902153015","","","","","","","","","","","","","","","","","","","","","","","",""
"262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21091","21091","21091","0.7152799963951111","0.7152799963951111","0.7152799963951111","","","","","","","","","","","","","","","","","","","","","","","",""
"263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21171","21171","21171","0.7216399908065796","0.7216399908065796","0.7216399908065796","","","","","","","","","","","","","","","","","","","","","","","",""
"264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21251","21251","21251","0.7200800180435181","0.7200800180435181","0.7200800180435181","","","","","","","","","","","","","","","","","","","","","","","",""
"265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21331","21331","21331","0.7186999917030334","0.7186999917030334","0.7186999917030334","","","","","","","","","","","","","","","","","","","","","","","",""
"266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21411","21411","21411","0.7222200036048889","0.7222200036048889","0.7222200036048889","","","","","","","","","","","","","","","","","","","","","","","",""
"267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21491","21491","21491","0.7203800082206726","0.7203800082206726","0.7203800082206726","","","","","","","","","","","","","","","","","","","","","","","",""
"268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21571","21571","21571","0.7208399772644043","0.7208399772644043","0.7208399772644043","","","","","","","","","","","","","","","","","","","","","","","",""
"269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21653","21653","21653","0.7222800254821777","0.7222800254821777","0.7222800254821777","","","","","","","","","","","","","","","","","","","","","","","",""
"270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21733","21733","21733","0.7242000102996826","0.7242000102996826","0.7242000102996826","","","","","","","","","","","","","","","","","","","","","","","",""
"271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21813","21813","21813","0.7248200178146362","0.7248200178146362","0.7248200178146362","","","","","","","","","","","","","","","","","","","","","","","",""
"272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21893","21893","21893","0.7268400192260742","0.7268400192260742","0.7268400192260742","","","","","","","","","","","","","","","","","","","","","","","",""
"273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21973","21973","21973","0.7286999821662903","0.7286999821662903","0.7286999821662903","","","","","","","","","","","","","","","","","","","","","","","",""
"274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22053","22053","22053","0.7257400155067444","0.7257400155067444","0.7257400155067444","","","","","","","","","","","","","","","","","","","","","","","",""
"275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22133","22133","22133","0.724560022354126","0.724560022354126","0.724560022354126","","","","","","","","","","","","","","","","","","","","","","","",""
"276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22213","22213","22213","0.7299000024795532","0.7299000024795532","0.7299000024795532","","","","","","","","","","","","","","","","","","","","","","","",""
"277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22293","22293","22293","0.7331799864768982","0.7331799864768982","0.7331799864768982","","","","","","","","","","","","","","","","","","","","","","","",""
"278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22373","22373","22373","0.7299799919128418","0.7299799919128418","0.7299799919128418","","","","","","","","","","","","","","","","","","","","","","","",""
"279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22455","22455","22455","0.729640007019043","0.729640007019043","0.729640007019043","","","","","","","","","","","","","","","","","","","","","","","",""
"280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22535","22535","22535","0.7333999872207642","0.7333999872207642","0.7333999872207642","","","","","","","","","","","","","","","","","","","","","","","",""
"281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22615","22615","22615","0.7340800166130066","0.7340800166130066","0.7340800166130066","","","","","","","","","","","","","","","","","","","","","","","",""
"282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22695","22695","22695","0.7327200174331665","0.7327200174331665","0.7327200174331665","","","","","","","","","","","","","","","","","","","","","","","",""
"283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22775","22775","22775","0.7365400195121765","0.7365400195121765","0.7365400195121765","","","","","","","","","","","","","","","","","","","","","","","",""
"284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22855","22855","22855","0.7375199794769287","0.7375199794769287","0.7375199794769287","","","","","","","","","","","","","","","","","","","","","","","",""
"285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22935","22935","22935","0.7372199892997742","0.7372199892997742","0.7372199892997742","","","","","","","","","","","","","","","","","","","","","","","",""
"286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23015","23015","23015","0.7370200157165527","0.7370200157165527","0.7370200157165527","","","","","","","","","","","","","","","","","","","","","","","",""
"287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23095","23095","23095","0.736840009689331","0.736840009689331","0.736840009689331","","","","","","","","","","","","","","","","","","","","","","","",""
"288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23175","23175","23175","0.7394999861717224","0.7394999861717224","0.7394999861717224","","","","","","","","","","","","","","","","","","","","","","","",""
"289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23257","23257","23257","0.7360600233078003","0.7360600233078003","0.7360600233078003","","","","","","","","","","","","","","","","","","","","","","","",""
"290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23337","23337","23337","0.7394199967384338","0.7394199967384338","0.7394199967384338","","","","","","","","","","","","","","","","","","","","","","","",""
"291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23417","23417","23417","0.7421600222587585","0.7421600222587585","0.7421600222587585","","","","","","","","","","","","","","","","","","","","","","","",""
"292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23497","23497","23497","0.7446799874305725","0.7446799874305725","0.7446799874305725","","","","","","","","","","","","","","","","","","","","","","","",""
"293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23577","23577","23577","0.7399200201034546","0.7399200201034546","0.7399200201034546","","","","","","","","","","","","","","","","","","","","","","","",""
"294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23657","23657","23657","0.7424399852752686","0.7424399852752686","0.7424399852752686","","","","","","","","","","","","","","","","","","","","","","","",""
"295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23737","23737","23737","0.7432000041007996","0.7432000041007996","0.7432000041007996","","","","","","","","","","","","","","","","","","","","","","","",""
"296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23817","23817","23817","0.7389000058174133","0.7389000058174133","0.7389000058174133","","","","","","","","","","","","","","","","","","","","","","","",""
"297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23897","23897","23897","0.7458199858665466","0.7458199858665466","0.7458199858665466","","","","","","","","","","","","","","","","","","","","","","","",""
"298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23977","23977","23977","0.744920015335083","0.744920015335083","0.744920015335083","","","","","","","","","","","","","","","","","","","","","","","",""
"299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24059","24059","24059","0.7422400116920471","0.7422400116920471","0.7422400116920471","","","","","","","","","","","","","","","","","","","","","","","",""
"300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24139","24139","24139","0.7491599917411804","0.7491599917411804","0.7491599917411804","","","","","","","","","","","","","","","","","","","","","","","",""
"301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24219","24219","24219","0.7482200264930725","0.7482200264930725","0.7482200264930725","","","","","","","","","","","","","","","","","","","","","","","",""
"302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24299","24299","24299","0.7482799887657166","0.7482799887657166","0.7482799887657166","","","","","","","","","","","","","","","","","","","","","","","",""
"303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24379","24379","24379","0.7504400014877319","0.7504400014877319","0.7504400014877319","","","","","","","","","","","","","","","","","","","","","","","",""
"304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24459","24459","24459","0.7491999864578247","0.7491999864578247","0.7491999864578247","","","","","","","","","","","","","","","","","","","","","","","",""
"305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24539","24539","24539","0.7507200241088867","0.7507200241088867","0.7507200241088867","","","","","","","","","","","","","","","","","","","","","","","",""
"306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24619","24619","24619","0.7519199848175049","0.7519199848175049","0.7519199848175049","","","","","","","","","","","","","","","","","","","","","","","",""
"307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24699","24699","24699","0.7523599863052368","0.7523599863052368","0.7523599863052368","","","","","","","","","","","","","","","","","","","","","","","",""
"308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24779","24779","24779","0.7541599869728088","0.7541599869728088","0.7541599869728088","","","","","","","","","","","","","","","","","","","","","","","",""
"309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24861","24861","24861","0.7557799816131592","0.7557799816131592","0.7557799816131592","","","","","","","","","","","","","","","","","","","","","","","",""
"310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24941","24941","24941","0.7574599981307983","0.7574599981307983","0.7574599981307983","","","","","","","","","","","","","","","","","","","","","","","",""
"311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25021","25021","25021","0.7573800086975098","0.7573800086975098","0.7573800086975098","","","","","","","","","","","","","","","","","","","","","","","",""
"312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25101","25101","25101","0.7592399716377258","0.7592399716377258","0.7592399716377258","","","","","","","","","","","","","","","","","","","","","","","",""
"313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25181","25181","25181","0.7565400004386902","0.7565400004386902","0.7565400004386902","","","","","","","","","","","","","","","","","","","","","","","",""
"314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25261","25261","25261","0.7570400238037109","0.7570400238037109","0.7570400238037109","","","","","","","","","","","","","","","","","","","","","","","",""
"315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25341","25341","25341","0.7637199759483337","0.7637199759483337","0.7637199759483337","","","","","","","","","","","","","","","","","","","","","","","",""
"316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25421","25421","25421","0.762660026550293","0.762660026550293","0.762660026550293","","","","","","","","","","","","","","","","","","","","","","","",""
"317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25501","25501","25501","0.7638000249862671","0.7638000249862671","0.7638000249862671","","","","","","","","","","","","","","","","","","","","","","","",""
"318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25581","25581","25581","0.7621999979019165","0.7621999979019165","0.7621999979019165","","","","","","","","","","","","","","","","","","","","","","","",""
"319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25663","25663","25663","0.7648199796676636","0.7648199796676636","0.7648199796676636","","","","","","","","","","","","","","","","","","","","","","","",""
"320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25743","25743","25743","0.7663400173187256","0.7663400173187256","0.7663400173187256","","","","","","","","","","","","","","","","","","","","","","","",""
"321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25823","25823","25823","0.7655199766159058","0.7655199766159058","0.7655199766159058","","","","","","","","","","","","","","","","","","","","","","","",""
"322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25903","25903","25903","0.7640399932861328","0.7640399932861328","0.7640399932861328","","","","","","","","","","","","","","","","","","","","","","","",""
"323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25983","25983","25983","0.7655799984931946","0.7655799984931946","0.7655799984931946","","","","","","","","","","","","","","","","","","","","","","","",""
"324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26063","26063","26063","0.7718600034713745","0.7718600034713745","0.7718600034713745","","","","","","","","","","","","","","","","","","","","","","","",""
"325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26143","26143","26143","0.7705199718475342","0.7705199718475342","0.7705199718475342","","","","","","","","","","","","","","","","","","","","","","","",""
"326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26223","26223","26223","0.770799994468689","0.770799994468689","0.770799994468689","","","","","","","","","","","","","","","","","","","","","","","",""
"327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26303","26303","26303","0.7747799754142761","0.7747799754142761","0.7747799754142761","","","","","","","","","","","","","","","","","","","","","","","",""
"328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26383","26383","26383","0.7721400260925293","0.7721400260925293","0.7721400260925293","","","","","","","","","","","","","","","","","","","","","","","",""
"329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26465","26465","26465","0.7748399972915649","0.7748399972915649","0.7748399972915649","","","","","","","","","","","","","","","","","","","","","","","",""
"330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26545","26545","26545","0.7714400291442871","0.7714400291442871","0.7714400291442871","","","","","","","","","","","","","","","","","","","","","","","",""
"331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26625","26625","26625","0.776199996471405","0.776199996471405","0.776199996471405","","","","","","","","","","","","","","","","","","","","","","","",""
"332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26705","26705","26705","0.7710000276565552","0.7710000276565552","0.7710000276565552","","","","","","","","","","","","","","","","","","","","","","","",""
"333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26785","26785","26785","0.7771599888801575","0.7771599888801575","0.7771599888801575","","","","","","","","","","","","","","","","","","","","","","","",""
"334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26865","26865","26865","0.7792800068855286","0.7792800068855286","0.7792800068855286","","","","","","","","","","","","","","","","","","","","","","","",""
"335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26945","26945","26945","0.7787200212478638","0.7787200212478638","0.7787200212478638","","","","","","","","","","","","","","","","","","","","","","","",""
"336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27025","27025","27025","0.7780799865722656","0.7780799865722656","0.7780799865722656","","","","","","","","","","","","","","","","","","","","","","","",""
"337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27105","27105","27105","0.7817599773406982","0.7817599773406982","0.7817599773406982","","","","","","","","","","","","","","","","","","","","","","","",""
"338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27185","27185","27185","0.7822399735450745","0.7822399735450745","0.7822399735450745","","","","","","","","","","","","","","","","","","","","","","","",""
"339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27267","27267","27267","0.7812399864196777","0.7812399864196777","0.7812399864196777","","","","","","","","","","","","","","","","","","","","","","","",""
"340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27347","27347","27347","0.7853000164031982","0.7853000164031982","0.7853000164031982","","","","","","","","","","","","","","","","","","","","","","","",""
"341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27427","27427","27427","0.7828199863433838","0.7828199863433838","0.7828199863433838","","","","","","","","","","","","","","","","","","","","","","","",""
"342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27507","27507","27507","0.7840399742126465","0.7840399742126465","0.7840399742126465","","","","","","","","","","","","","","","","","","","","","","","",""
"343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27587","27587","27587","0.7872599959373474","0.7872599959373474","0.7872599959373474","","","","","","","","","","","","","","","","","","","","","","","",""
"344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27667","27667","27667","0.7894600033760071","0.7894600033760071","0.7894600033760071","","","","","","","","","","","","","","","","","","","","","","","",""
"345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27747","27747","27747","0.7879999876022339","0.7879999876022339","0.7879999876022339","","","","","","","","","","","","","","","","","","","","","","","",""
"346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27827","27827","27827","0.7911400198936462","0.7911400198936462","0.7911400198936462","","","","","","","","","","","","","","","","","","","","","","","",""
"347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27907","27907","27907","0.792140007019043","0.792140007019043","0.792140007019043","","","","","","","","","","","","","","","","","","","","","","","",""
"348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27987","27987","27987","0.7923399806022644","0.7923399806022644","0.7923399806022644","","","","","","","","","","","","","","","","","","","","","","","",""
"349","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28069","28069","28069","0.7927600145339966","0.7927600145339966","0.7927600145339966","","","","","","","","","","","","","","","","","","","","","","","",""
"350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28149","28149","28149","0.7944599986076355","0.7944599986076355","0.7944599986076355","","","","","","","","","","","","","","","","","","","","","","","",""
"351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28229","28229","28229","0.7952399849891663","0.7952399849891663","0.7952399849891663","","","","","","","","","","","","","","","","","","","","","","","",""
"352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28309","28309","28309","0.7960600256919861","0.7960600256919861","0.7960600256919861","","","","","","","","","","","","","","","","","","","","","","","",""
"353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28389","28389","28389","0.793179988861084","0.793179988861084","0.793179988861084","","","","","","","","","","","","","","","","","","","","","","","",""
"354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28469","28469","28469","0.7964400053024292","0.7964400053024292","0.7964400053024292","","","","","","","","","","","","","","","","","","","","","","","",""
"355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28549","28549","28549","0.79830002784729","0.79830002784729","0.79830002784729","","","","","","","","","","","","","","","","","","","","","","","",""
